path,lang,label,technique,system_id,speaker_id,source,text,augmentation
data/processed/en_augmented/LA_T_2959505_aug.wav,en,bonafide,real,-,LA_0086,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_1188742_aug.wav,en,bonafide,real,-,LA_0083,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6571989_aug.wav,en,spoof,vc,A06,LA_0091,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_1305270_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5630619_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_6350377_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_8349132_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4768074_aug.wav,en,spoof,tts,A03,LA_0094,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9369650_aug.wav,en,bonafide,real,-,LA_0088,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_7168600_aug.wav,en,spoof,vc,A05,LA_0088,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3855962_aug.wav,en,spoof,tts,A03,LA_0087,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_6790729_aug.wav,en,spoof,tts,A02,LA_0085,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_6886321_aug.wav,en,spoof,tts,A02,LA_0091,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_7717439_aug.wav,en,spoof,vc,A05,LA_0096,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_2200914_aug.wav,en,spoof,tts,A04,LA_0098,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_6763611_aug.wav,en,bonafide,real,-,LA_0083,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_6533322_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_7422011_aug.wav,en,bonafide,real,-,LA_0086,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9329650_aug.wav,en,bonafide,real,-,LA_0093,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_9884044_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_6442486_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,none
data/processed/en_augmented/LA_T_2552121_aug.wav,en,spoof,vc,A06,LA_0093,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1197118_aug.wav,en,spoof,tts,A01,LA_0097,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4164081_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_8214917_aug.wav,en,bonafide,real,-,LA_0083,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5563601_aug.wav,en,spoof,tts,A04,LA_0093,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4050802_aug.wav,en,bonafide,real,-,LA_0095,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6439061_aug.wav,en,spoof,vc,A05,LA_0089,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9346943_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_3333905_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_3721939_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4938812_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5490522_aug.wav,en,spoof,vc,A06,LA_0082,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_2869730_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_6223299_aug.wav,en,spoof,tts,A04,LA_0096,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_5785000_aug.wav,en,spoof,vc,A05,LA_0080,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_3484516_aug.wav,en,spoof,tts,A02,LA_0085,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_2404974_aug.wav,en,spoof,vc,A06,LA_0084,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9474664_aug.wav,en,bonafide,real,-,LA_0088,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2130649_aug.wav,en,spoof,tts,A02,LA_0096,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_3288573_aug.wav,en,bonafide,real,-,LA_0093,asvspoof2019la,,none
data/processed/en_augmented/LA_T_8457730_aug.wav,en,spoof,vc,A05,LA_0087,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_3424442_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,none
data/processed/en_augmented/LA_T_2800535_aug.wav,en,spoof,vc,A06,LA_0098,asvspoof2019la,,none
data/processed/en_augmented/LA_T_5913109_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5411496_aug.wav,en,spoof,vc,A06,LA_0084,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_9936219_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_3967622_aug.wav,en,spoof,vc,A05,LA_0093,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_9162208_aug.wav,en,spoof,tts,A03,LA_0081,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_3682028_aug.wav,en,spoof,tts,A01,LA_0094,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3617225_aug.wav,en,spoof,tts,A02,LA_0086,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2050961_aug.wav,en,spoof,tts,A04,LA_0089,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2822122_aug.wav,en,spoof,vc,A06,LA_0088,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1830509_aug.wav,en,bonafide,real,-,LA_0082,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4703539_aug.wav,en,spoof,vc,A05,LA_0081,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_8085421_aug.wav,en,spoof,tts,A02,LA_0091,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_7801452_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1883173_aug.wav,en,spoof,vc,A05,LA_0096,asvspoof2019la,,none
data/processed/en_augmented/LA_T_2033062_aug.wav,en,spoof,tts,A04,LA_0081,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6104293_aug.wav,en,spoof,vc,A06,LA_0098,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8599305_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,none
data/processed/en_augmented/LA_T_5544402_aug.wav,en,bonafide,real,-,LA_0086,asvspoof2019la,,none
data/processed/en_augmented/LA_T_8852908_aug.wav,en,spoof,vc,A06,LA_0090,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_4657133_aug.wav,en,bonafide,real,-,LA_0081,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_9529079_aug.wav,en,bonafide,real,-,LA_0084,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2996311_aug.wav,en,bonafide,real,-,LA_0086,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_8053471_aug.wav,en,spoof,vc,A06,LA_0094,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9859861_aug.wav,en,spoof,tts,A03,LA_0093,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3666478_aug.wav,en,spoof,vc,A06,LA_0086,asvspoof2019la,,none
data/processed/en_augmented/LA_T_7667225_aug.wav,en,bonafide,real,-,LA_0082,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6542898_aug.wav,en,spoof,vc,A06,LA_0092,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_9276305_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8798465_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_6626691_aug.wav,en,spoof,tts,A01,LA_0087,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_3784983_aug.wav,en,spoof,tts,A03,LA_0091,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1261884_aug.wav,en,bonafide,real,-,LA_0083,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3106270_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3296635_aug.wav,en,spoof,vc,A06,LA_0094,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9392229_aug.wav,en,bonafide,real,-,LA_0082,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_2718042_aug.wav,en,spoof,vc,A05,LA_0088,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4184798_aug.wav,en,spoof,tts,A04,LA_0098,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1581753_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4864288_aug.wav,en,spoof,vc,A05,LA_0095,asvspoof2019la,,none
data/processed/en_augmented/LA_T_5239258_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_8932562_aug.wav,en,spoof,vc,A05,LA_0092,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_7154443_aug.wav,en,spoof,tts,A02,LA_0089,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2193944_aug.wav,en,bonafide,real,-,LA_0083,asvspoof2019la,,none
data/processed/en_augmented/LA_T_5201099_aug.wav,en,spoof,tts,A02,LA_0079,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_5443162_aug.wav,en,spoof,tts,A02,LA_0083,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4958567_aug.wav,en,spoof,vc,A06,LA_0085,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4460814_aug.wav,en,bonafide,real,-,LA_0084,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_4947528_aug.wav,en,spoof,tts,A02,LA_0079,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_3641295_aug.wav,en,bonafide,real,-,LA_0084,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9384799_aug.wav,en,spoof,vc,A06,LA_0094,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_1226390_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_5297168_aug.wav,en,bonafide,real,-,LA_0095,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4979512_aug.wav,en,spoof,tts,A03,LA_0092,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_1993747_aug.wav,en,spoof,tts,A01,LA_0083,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_6653103_aug.wav,en,spoof,vc,A05,LA_0081,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4027299_aug.wav,en,spoof,tts,A01,LA_0079,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4475897_aug.wav,en,spoof,tts,A03,LA_0082,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_1735385_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_1121974_aug.wav,en,spoof,vc,A05,LA_0096,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4105710_aug.wav,en,spoof,vc,A05,LA_0081,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_2802903_aug.wav,en,bonafide,real,-,LA_0094,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_2369027_aug.wav,en,spoof,vc,A06,LA_0087,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_3221904_aug.wav,en,spoof,vc,A06,LA_0091,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4103020_aug.wav,en,spoof,vc,A06,LA_0081,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_2905034_aug.wav,en,spoof,tts,A04,LA_0079,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3978678_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4704382_aug.wav,en,spoof,tts,A04,LA_0081,asvspoof2019la,,none
data/processed/en_augmented/LA_T_5320596_aug.wav,en,spoof,vc,A06,LA_0085,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_8833328_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5708317_aug.wav,en,spoof,tts,A04,LA_0086,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3104100_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_1131312_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_1215743_aug.wav,en,bonafide,real,-,LA_0095,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9110923_aug.wav,en,spoof,vc,A05,LA_0098,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_7059475_aug.wav,en,spoof,vc,A06,LA_0083,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_7655193_aug.wav,en,spoof,tts,A03,LA_0084,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_9378157_aug.wav,en,bonafide,real,-,LA_0090,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5462809_aug.wav,en,bonafide,real,-,LA_0086,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1909202_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_1373249_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,none
data/processed/en_augmented/LA_T_2684786_aug.wav,en,bonafide,real,-,LA_0087,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_1727672_aug.wav,en,spoof,vc,A05,LA_0088,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5549038_aug.wav,en,spoof,vc,A05,LA_0095,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8953087_aug.wav,en,bonafide,real,-,LA_0093,asvspoof2019la,,none
data/processed/en_augmented/LA_T_2079451_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_8667595_aug.wav,en,spoof,vc,A05,LA_0084,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_9324055_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_6593113_aug.wav,en,spoof,tts,A02,LA_0083,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_4936345_aug.wav,en,spoof,tts,A01,LA_0088,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8313917_aug.wav,en,spoof,tts,A01,LA_0093,asvspoof2019la,,none
data/processed/en_augmented/LA_T_5919466_aug.wav,en,spoof,vc,A05,LA_0091,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_1443312_aug.wav,en,spoof,tts,A04,LA_0087,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_1288665_aug.wav,en,spoof,vc,A05,LA_0079,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_2534170_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_5490265_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4153589_aug.wav,en,spoof,vc,A06,LA_0085,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_1882969_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_2987671_aug.wav,en,bonafide,real,-,LA_0095,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6200206_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_4034344_aug.wav,en,spoof,vc,A06,LA_0094,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1420784_aug.wav,en,spoof,vc,A06,LA_0095,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_7478780_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6780223_aug.wav,en,spoof,tts,A04,LA_0079,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9859327_aug.wav,en,bonafide,real,-,LA_0093,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5745605_aug.wav,en,spoof,tts,A01,LA_0092,asvspoof2019la,,none
data/processed/en_augmented/LA_T_8688366_aug.wav,en,spoof,vc,A05,LA_0087,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_8122166_aug.wav,en,spoof,tts,A03,LA_0090,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1217514_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_9029058_aug.wav,en,bonafide,real,-,LA_0086,asvspoof2019la,,none
data/processed/en_augmented/LA_T_5937726_aug.wav,en,spoof,vc,A06,LA_0083,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_4857212_aug.wav,en,spoof,vc,A05,LA_0094,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2127859_aug.wav,en,spoof,vc,A05,LA_0084,asvspoof2019la,,none
data/processed/en_augmented/LA_T_5954195_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4891748_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5409495_aug.wav,en,spoof,vc,A06,LA_0081,asvspoof2019la,,none
data/processed/en_augmented/LA_T_8887502_aug.wav,en,bonafide,real,-,LA_0093,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_5214235_aug.wav,en,bonafide,real,-,LA_0084,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_4568066_aug.wav,en,spoof,tts,A02,LA_0097,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4362109_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4774940_aug.wav,en,bonafide,real,-,LA_0098,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_2797155_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,none
data/processed/en_augmented/LA_T_2118892_aug.wav,en,bonafide,real,-,LA_0088,asvspoof2019la,,none
data/processed/en_augmented/LA_T_2684362_aug.wav,en,spoof,vc,A05,LA_0087,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_4123333_aug.wav,en,bonafide,real,-,LA_0085,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_3010406_aug.wav,en,spoof,tts,A04,LA_0095,asvspoof2019la,,none
data/processed/en_augmented/LA_T_7478905_aug.wav,en,spoof,vc,A05,LA_0096,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5650122_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9654665_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4946491_aug.wav,en,spoof,vc,A05,LA_0093,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_1110572_aug.wav,en,spoof,vc,A06,LA_0093,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9023352_aug.wav,en,spoof,vc,A06,LA_0096,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8367422_aug.wav,en,spoof,vc,A05,LA_0090,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_4069200_aug.wav,en,spoof,vc,A05,LA_0095,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_6152187_aug.wav,en,spoof,tts,A01,LA_0079,asvspoof2019la,,none
data/processed/en_augmented/LA_T_7769676_aug.wav,en,spoof,tts,A02,LA_0094,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6760264_aug.wav,en,bonafide,real,-,LA_0089,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_7181798_aug.wav,en,spoof,tts,A03,LA_0082,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_6258382_aug.wav,en,spoof,vc,A06,LA_0093,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_9182456_aug.wav,en,bonafide,real,-,LA_0097,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3629702_aug.wav,en,spoof,tts,A01,LA_0095,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_7243556_aug.wav,en,spoof,vc,A05,LA_0080,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_7566470_aug.wav,en,bonafide,real,-,LA_0083,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_1649834_aug.wav,en,spoof,vc,A05,LA_0090,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_6150814_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9013801_aug.wav,en,spoof,vc,A05,LA_0093,asvspoof2019la,,none
data/processed/en_augmented/LA_T_8306508_aug.wav,en,spoof,vc,A06,LA_0097,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3272409_aug.wav,en,spoof,vc,A06,LA_0079,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_9828683_aug.wav,en,spoof,tts,A01,LA_0091,asvspoof2019la,,none
data/processed/en_augmented/LA_T_5599930_aug.wav,en,spoof,vc,A06,LA_0080,asvspoof2019la,,none
data/processed/en_augmented/LA_T_7478793_aug.wav,en,spoof,vc,A05,LA_0088,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1467964_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_3472831_aug.wav,en,spoof,vc,A05,LA_0082,asvspoof2019la,,none
data/processed/en_augmented/LA_T_1542243_aug.wav,en,spoof,tts,A04,LA_0084,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8813096_aug.wav,en,spoof,vc,A05,LA_0083,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6739861_aug.wav,en,spoof,vc,A05,LA_0087,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_5973234_aug.wav,en,spoof,vc,A05,LA_0093,asvspoof2019la,,none
data/processed/en_augmented/LA_T_9162513_aug.wav,en,bonafide,real,-,LA_0089,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_4292472_aug.wav,en,bonafide,real,-,LA_0081,asvspoof2019la,,none
data/processed/en_augmented/LA_T_4339311_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8452659_aug.wav,en,bonafide,real,-,LA_0092,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_7985597_aug.wav,en,bonafide,real,-,LA_0088,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_5077870_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_4245140_aug.wav,en,spoof,vc,A06,LA_0079,asvspoof2019la,,none
data/processed/en_augmented/LA_T_8156237_aug.wav,en,bonafide,real,-,LA_0083,asvspoof2019la,,none
data/processed/en_augmented/LA_T_2687543_aug.wav,en,spoof,tts,A02,LA_0087,asvspoof2019la,,none
data/processed/en_augmented/LA_T_3712096_aug.wav,en,spoof,vc,A06,LA_0098,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_7443186_aug.wav,en,spoof,vc,A05,LA_0092,asvspoof2019la,,none
data/processed/en_augmented/LA_T_6653415_aug.wav,en,spoof,vc,A06,LA_0081,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_9926593_aug.wav,en,bonafide,real,-,LA_0079,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_9392152_aug.wav,en,bonafide,real,-,LA_0080,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_1208112_aug.wav,en,bonafide,real,-,LA_0089,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_8090857_aug.wav,en,spoof,vc,A05,LA_0097,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_3168689_aug.wav,en,bonafide,real,-,LA_0096,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_6011071_aug.wav,en,spoof,vc,A06,LA_0091,asvspoof2019la,,rawboost+codec
data/processed/en_augmented/LA_T_9889132_aug.wav,en,spoof,tts,A04,LA_0086,asvspoof2019la,,rawboost
data/processed/en_augmented/LA_T_6541032_aug.wav,en,bonafide,real,-,LA_0088,asvspoof2019la,,codec
data/processed/en_augmented/LA_T_5596732_aug.wav,en,bonafide,real,-,LA_0091,asvspoof2019la,,rawboost+codec
